Year,Name,College,POS,Height (in),Weight (lbs),BMI,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2017,Austin Schmidt,Illinois,OT,77.38,298.0,34.98759883736971,5.56,17.0,30.5,103.0,4.69,7.55
2017,Mason Schreck,Buffalo,TE,76.5,253.0,30.391558802170103,4.76,19.0,34.5,118.0,4.27,7.36
2017,Artavis Scott,Clemson,WR,70.25,193.0,27.49286356555768,4.61,13.0,31.0,116.0,4.49,7.19
2017,Ricky Seals-Jones,Texas A&M,WR,76.63,243.0,29.091354830794803,4.69,17.0,28.0,121.0,4.33,7.46
2017,Brad Seaton,Villanova,OT,80.63,329.0,35.576064462837614,5.37,24.0,26.0,105.0,5.0,7.84
2017,Michael Selby,Marshall (WV),C,73.38,295.0,38.51429265892715,5.49,,27.5,98.0,4.71,8.22
2017,Justin Senior,Mississippi State,OT,76.63,331.0,39.62649567486864,5.55,21.0,23.0,98.0,5.06,8.19
2017,Adam Shaheen,Ashland (OH),TE,77.75,278.0,32.32952512897923,4.79,24.0,32.5,121.0,4.38,7.09
2017,David Sharpe,Florida,OT,77.75,343.0,39.88858675985566,5.44,19.0,20.5,97.0,4.78,7.87
2017,Rushel Shell,West Virginia,RB,69.63,227.0,32.91458561800852,4.74,21.0,32.5,,4.08,7.09
2017,R.J. Shelton,Michigan State,WR,70.25,200.0,28.490014057572726,4.64,17.0,32.0,109.0,4.23,6.91
2017,Sojourn Shelton,Wisconsin,CB,69.25,177.0,25.947112565001497,4.51,10.0,35.0,120.0,4.02,6.92
2017,Garrett Sickels,Penn State,DE,75.13,261.0,32.50641343637398,4.9,20.0,28.0,105.0,4.39,7.21
2017,B.J. Singleton,Houston,DT,75.13,313.0,38.98278699457876,5.35,26.0,28.5,103.0,4.79,7.78
2017,Deondre Singleton,Duke,FS,70.5,196.0,27.722549167546905,4.64,,33.5,115.0,4.31,6.93
2017,Terrence Singleton,Prairie View A&M,FS,70.38,201.0,28.526786871512513,4.53,14.0,34.0,120.0,4.31,7.16
2017,Nico Siragusa,San Diego State,OG,76.38,319.0,38.440293947909055,5.35,28.0,32.0,110.0,4.56,7.71
2017,Dan Skipper,Arkansas,OT,81.63,309.0,32.5997456365329,5.42,19.0,26.0,97.0,5.01,7.61
2017,Tanzel Smart,Tulane (LA),DT,72.63,296.0,39.44708789297163,5.24,22.0,27.0,105.0,4.71,7.53
2017,Corey Smith,Ohio State,WR,72.25,183.0,24.64510721854384,4.71,,35.0,117.0,4.23,7.28
2017,De'Veon Smith,Michigan,RB,70.88,223.0,31.204179702826515,4.85,22.0,29.0,108.0,4.56,7.3
2017,Eric Smith,Virginia,OG,76.38,312.0,37.59677652585462,5.39,26.0,23.5,100.0,,
2017,Jonnu Smith,Florida International,TE,74.75,248.0,31.202156575429807,4.62,22.0,38.0,127.0,4.18,7.43
2017,Maurice Smith,Georgia,SS,71.88,194.0,26.396170083757355,4.63,16.0,31.5,115.0,4.2,6.94
2017,Shane Smith,San Jose State,FB,73.38,244.0,31.85588952128212,4.81,36.0,37.0,126.0,4.48,7.37
2017,JuJu Smith-Schuster,Southern California,WR,73.25,215.0,28.169460331512308,4.54,15.0,32.5,120.0,5.01,6.93
2017,Dawuane Smoot,Illinois,DE,74.88,264.0,33.09996849660312,4.77,21.0,29.5,117.0,4.28,7.18
2017,Shakir Soto,Pittsburgh,DE,74.38,282.0,35.83373563124067,5.13,18.0,21.5,,,
2017,Joe Spencer,Illinois,C,74.38,289.0,36.72322552279629,5.5,20.0,25.5,98.0,4.9,8.09
2017,Jeremy Sprinkle,Arkansas,TE,76.75,252.0,30.07454721004997,4.69,15.0,29.0,116.0,4.33,7.1
2017,Dwayne Stanford,Oregon,WR,75.25,213.0,26.443681637068025,,17.0,,,,
2017,Dustin Stanton,Oregon State,OT,77.63,298.0,34.76261325365659,5.19,18.0,30.0,109.0,4.65,7.85
2017,Jamari Staples,Louisville,WR,75.0,195.0,24.370666666666665,4.51,,36.0,130.0,4.14,
2017,John Stepec,Toledo,DE,74.75,248.0,31.202156575429807,4.94,25.0,29.0,108.0,4.48,7.25
2017,Jordan Sterns,Oklahoma State,SS,71.0,196.0,27.333465582225745,4.67,15.0,36.0,121.0,4.2,7.12
2017,Tony Stevens,Auburn,WR,76.0,212.0,25.80263157894737,4.49,12.0,34.5,126.0,4.34,7.15
2017,Freddie Stevenson,Florida State,FB,72.38,234.0,31.40031645025972,4.75,24.0,28.0,111.0,4.36,7.65
2017,ArDarius Stewart,Alabama,WR,71.25,204.0,28.24982456140351,4.49,,34.0,124.0,4.21,
2017,Grover Stewart,Albany State (GA),DT,76.25,347.0,41.95706530502553,5.14,30.0,26.0,106.0,4.75,7.71
2017,Manny Stocker,Pittsburgh,WR,73.38,210.0,27.416954096185428,4.51,,33.0,127.0,4.38,7.24
2017,Channing Stribling,Michigan,CB,73.0,188.0,24.800900731844624,4.6,5.0,31.5,114.0,4.56,6.94
2017,Damoreea Stringfellow,Mississippi,WR,73.88,218.0,28.077474732581177,4.62,17.0,36.0,130.0,4.54,7.25
2017,Cameron Sutton,Tennessee,CB,71.0,188.0,26.217813925808372,4.52,11.0,34.0,120.0,4.23,6.81
2017,Ryan Switzer,North Carolina,WR,68.5,181.0,27.11769407000906,4.51,11.0,32.0,116.0,4.0,6.77
2017,Teez Tabor,Florida,CB,72.25,199.0,26.79987069120341,4.62,9.0,31.0,120.0,4.22,6.99
2017,Freddie Tagaloa,Arizona,OG,77.88,307.0,35.58293889246333,5.3,36.0,26.5,90.0,4.97,7.76
2017,Cordrea Tankersley,Clemson,CB,72.75,199.0,26.43275351023252,4.4,13.0,29.5,121.0,4.32,7.0
2017,Pita Taumoepenu,Utah,OLB,73.0,243.0,32.05648339275662,4.67,24.0,28.5,111.0,4.34,6.98
2017,Jon Taylor,Southeastern Louisiana,DT,76.25,345.0,41.715237839290516,5.15,28.0,24.5,103.0,4.77,8.05
2017,Taywan Taylor,Western Kentucky,WR,71.0,203.0,28.309660781590956,4.5,13.0,33.5,132.0,4.21,6.57
2017,Trent Taylor,Louisiana Tech,WR,67.63,181.0,27.819871844891736,4.63,13.0,33.0,117.0,4.01,6.74
2017,Vincent Taylor,Oklahoma State,DT,74.75,304.0,38.247804834397826,5.07,26.0,28.5,108.0,4.59,7.58
2017,Sam Tevi,Utah,OT,77.0,311.0,36.87518974531962,5.27,15.0,26.0,107.0,4.6,7.84
2017,Nate Theaker,Wayne State (MI),OG,76.63,315.0,37.71101552140067,5.41,23.0,27.0,105.0,4.89,7.97
2017,Ahmad Thomas,Oklahoma,SS,72.0,214.0,29.0204475308642,4.68,15.0,36.5,118.0,4.13,7.03
2017,Dwayne Thomas,Louisiana State,CB,70.75,196.0,27.526976238934186,4.66,18.0,33.5,119.0,4.38,7.19
2017,Dymonte Thomas,Michigan,SS,71.25,194.0,26.86502923976608,4.5,,32.5,118.0,4.51,6.89
2017,Jahad Thomas,Temple,RB,69.63,190.0,27.54965316044766,4.62,11.0,32.0,116.0,4.52,7.26
2017,Justin Thomas,Georgia Tech,RB,69.13,186.0,27.361200934873473,4.35,,32.0,115.0,4.14,7.19
2017,Noel Thomas,Connecticut,WR,72.13,205.0,27.69984390331174,4.63,9.0,32.5,118.0,,
2017,Solomon Thomas,Stanford,DE,74.75,273.0,34.3475352624691,4.69,30.0,35.0,126.0,4.58,6.95
2017,Chris Thompson,Florida,WR,71.13,171.0,23.759966173578146,4.48,6.0,34.5,121.0,4.25,7.0
2017,Tedric Thompson,Colorado,FS,71.75,204.0,27.857470650366036,4.6,17.0,32.5,117.0,4.36,7.11
2017,Ryan Timmons,Kentucky,WR,70.0,201.0,28.83734693877551,4.47,15.0,32.0,111.0,4.37,7.13
2017,Jack Tocho,North Carolina State,CB,71.88,202.0,27.48467194288137,4.54,21.0,35.0,125.0,4.07,7.11
2017,Cameron Tom,Southern Mississippi,C,75.5,291.0,35.88842594623043,4.89,23.0,32.0,116.0,4.59,7.57
2017,Dalvin Tomlinson,Alabama,DT,75.0,310.0,38.74311111111111,5.19,22.0,27.0,110.0,4.39,7.68
2017,Alek Torgersen,Pennsylvania,QB,74.38,230.0,29.2260964368275,4.91,,30.0,117.0,4.31,7.75
2017,Jon Toth,Kentucky,C,76.88,307.0,36.5146339390225,5.51,21.0,25.5,100.0,4.37,8.09
2017,Keith Towbridge,Louisville,TE,75.75,262.0,32.09898811663344,4.72,19.0,37.5,125.0,4.4,7.1
2017,Patrick Towles,Boston College,QB,76.88,241.0,28.664582343011155,4.6,,33.5,120.0,4.49,7.29
2017,Damarius Travis,Minnesota,SS,72.75,206.0,27.36254885983869,4.65,13.0,32.5,115.0,4.28,7.08
2017,Nigel Tribune,Iowa State,CB,70.38,190.0,26.965619430782972,4.49,16.0,35.5,126.0,4.61,7.19
2017,Mitchell Trubisky,North Carolina,QB,74.13,222.0,28.400128117759156,4.67,,27.5,116.0,4.25,6.87
2017,Stevie Tu'ikolovatu,Southern California,DT,73.13,331.0,43.51030943940899,5.45,28.0,24.5,91.0,4.65,7.83
2017,Josh Tupou,Colorado,NT,74.75,325.0,40.88992293151083,5.35,27.0,23.5,89.0,4.93,8.22
2017,Michael Tyson,Cincinnati,SS,72.88,204.0,27.00031087296261,4.56,17.0,33.0,118.0,4.26,7.14
2017,Jerry Ugokwe,William & Mary (VA),OT,79.25,321.0,35.930380439650115,5.61,18.0,26.0,103.0,5.17,8.35
2017,Conrad Ukropina,Stanford,K,72.25,190.0,25.587816237832403,,,,,,
2017,Tanner Vallejo,Boise State,LB,72.75,228.0,30.284762815743793,4.67,19.0,33.5,121.0,4.3,7.08
2017,Cameron Van Winkle,Washington,K,70.38,177.0,25.12060336446624,,,,,,
2017,Eddie Vanderdoes,UCLA,DT,75.13,305.0,37.986421831778024,4.99,28.0,28.5,111.0,,7.69
2017,Corey Vereen,Tennessee,DE,73.38,254.0,33.16145876395761,4.92,26.0,28.5,113.0,4.47,7.5
2017,Justin Vogel,Miami (FL),P,76.38,219.0,26.39004506141719,4.7,,34.0,,4.53,
2017,Anthony Wales,Western Kentucky,RB,68.88,197.0,29.19007926390862,4.51,13.0,37.5,112.0,4.23,6.83
2017,Anthony Walker,Northwestern,ILB,72.63,238.0,31.717590940970428,4.65,23.0,30.5,115.0,,
2017,Charles Walker,Oklahoma,DT,74.13,310.0,39.65783656083486,4.96,25.0,28.0,107.0,4.13,7.89
2017,Demarcus Walker,Florida State,DE,75.75,280.0,34.30426210937925,4.88,18.0,31.5,115.0,4.89,7.91
2017,Phillip Walker,Temple,QB,71.25,214.0,29.634619883040937,4.74,,29.5,111.0,4.4,6.9
2017,Jonathan Walton,South Carolina,OLB,72.25,236.0,31.782761221728666,4.71,15.0,33.5,113.0,4.59,7.03
2017,Greg Ward,Houston,WR,70.5,182.0,25.742367084150697,4.59,10.0,34.5,115.0,4.31,6.9
2017,Jylan Ware,Alabama State,OT,79.5,317.0,35.25983940508683,4.99,,29.0,113.0,4.7,7.96
2017,Shaan Washington,Texas A&M,ILB,74.75,240.0,30.19563539557723,4.79,19.0,37.0,124.0,,
2017,Carlos Watkins,Clemson,DT,75.13,309.0,38.48460441317839,5.01,25.0,28.0,108.0,4.73,7.97
2017,Brad Watson,Wake Forest,CB,72.38,188.0,25.227604669439433,4.65,11.0,33.5,132.0,4.25,7.26
2017,Deshaun Watson,Clemson,QB,74.13,221.0,28.272199612724204,4.66,,32.5,119.0,4.31,6.95
2017,T.J. Watt,Wisconsin,LB,76.25,252.0,30.470260682612203,4.69,21.0,37.0,128.0,4.78,6.79
2017,Davis Webb,California,QB,76.63,229.0,27.415309696510327,4.79,,33.0,118.0,4.21,6.92
2017,Terrish Webb,Pittsburgh,FS,70.88,190.0,26.586520823036043,4.55,11.0,32.5,122.0,4.44,6.97
2017,Dede Westbrook,Oklahoma,WR,71.63,178.0,24.388518806673403,4.39,8.0,34.5,120.0,4.34,7.2
2017,Jordan Westerkamp,Nebraska,WR,71.25,194.0,26.86502923976608,,,,,,
2017,Chad Wheeler,Southern California,OT,78.63,306.0,34.79366680151117,5.42,15.0,20.5,105.0,5.01,7.95
2017,Robert Wheelwright,Wisconsin,WR,73.88,205.0,26.40312990907863,4.6,15.0,38.0,128.0,4.14,6.68
2017,Marquez White,Florida State,CB,71.63,194.0,26.580745216262027,4.59,,36.0,123.0,4.36,7.28
2017,TreDavious White,Louisiana State,CB,71.25,192.0,26.5880701754386,4.47,16.0,32.0,117.0,4.32,6.9
2017,Kermit Whitfield,Florida State,WR,67.75,185.0,28.334036845903515,4.44,8.0,32.5,120.0,4.37,7.17
2017,Dylan Wiesman,Tennessee,OG,75.63,309.0,37.977432775055796,5.06,27.0,28.5,105.0,4.89,8.11
2017,Avery Williams,Temple,OLB,69.13,222.0,32.656917244848984,4.7,24.0,29.0,110.0,4.33,7.21
2017,Chad Williams,Grambling State (LA),WR,72.5,207.0,27.685326991676575,4.43,21.0,35.5,123.0,4.21,7.06
2017,Darrell Williams,Western Kentucky,OT,77.25,315.0,37.10811575077764,5.24,25.0,29.0,99.0,4.93,7.81
2017,Dorian Williams,Princeton,SS,70.13,203.0,29.01641039865485,4.66,13.0,32.5,111.0,4.23,6.8
2017,Jalen Williams,Massachusetts,WR,74.38,209.0,26.55762676216064,4.55,14.0,40.5,119.0,,
2017,Jamaal Williams,Brigham Young,RB,72.0,212.0,28.749228395061728,4.59,18.0,30.0,123.0,4.53,7.25
2017,Joe Williams,Utah,RB,70.75,210.0,29.493188827429485,4.41,14.0,35.0,125.0,4.19,7.19
2017,Josh Williams,Arkansas,OLB,71.75,236.0,32.227269968070516,4.86,20.0,28.5,114.0,4.7,7.33
2017,Marcus Williams,Utah,FS,72.75,202.0,26.831237231492306,4.56,14.0,43.5,128.0,4.2,6.85
2017,Marquez Williams,Miami (FL),FB,70.25,259.0,36.894568204556684,4.73,28.0,34.5,104.0,4.64,7.6
2017,Mike Williams,Clemson,WR,75.75,218.0,26.708318356588133,4.54,15.0,32.5,121.0,,
2017,Nigel Williams,Virginia Tech,DT,74.25,296.0,37.744538539151335,5.11,24.0,30.0,99.0,4.15,7.58
2017,Stanley Williams,Kentucky,RB,67.13,190.0,29.639824758225288,4.43,18.0,36.0,121.0,4.18,6.86
2017,Tim Williams,Alabama,OLB,75.13,244.0,30.389137465422422,4.68,,33.5,123.0,,
2017,Jordan Willis,Kansas State,DE,75.75,255.0,31.241381563898965,4.53,24.0,39.0,124.0,,
2017,Brandon Wilson,Houston,CB,70.13,198.0,28.301720487357933,4.4,24.0,41.0,133.0,4.42,7.09
2017,Dontre Wilson,Ohio State,WR,70.13,183.0,26.15765075346718,4.58,,33.0,112.0,4.1,6.96
2017,Eric Wilson,Cincinnati,OLB,73.13,230.0,30.233749761522866,4.53,25.0,39.5,121.0,4.31,6.96
2017,Howard Wilson,Houston,CB,72.75,184.0,24.440334903933586,4.57,10.0,33.5,117.0,3.94,6.68
2017,Jesus Wilson,Florida State,WR,69.13,189.0,27.80251062737143,4.57,10.0,,119.0,4.57,
2017,Michael Wilson,Oklahoma State,C,78.0,295.0,34.08694937541092,,25.0,,,,
2017,Quincy Wilson,Florida,CB,72.63,211.0,28.119376842625044,4.54,14.0,32.0,116.0,4.02,6.86
2017,JaMichael Winston,Arkansas,DE,75.75,254.0,31.11886634207975,4.93,21.0,31.5,118.0,4.61,7.35
2017,Deatrich Wise,Arkansas,DE,76.88,274.0,32.58960814101683,4.92,22.0,33.0,124.0,,
2017,Ahkello Witherspoon,Colorado,CB,74.75,198.0,24.911399201351216,4.45,,40.5,126.0,4.13,6.93
2017,Xavier Woods,Louisiana Tech,SS,70.75,197.0,27.66741999525528,4.54,19.0,33.5,122.0,4.13,6.72
2017,Chris Wormley,Michigan,DT,77.38,298.0,34.98759883736971,4.86,23.0,31.5,110.0,4.59,7.08
2017,Mario Yakoo,Boise State,OG,75.75,312.0,38.22474920759403,5.42,18.0,25.0,100.0,4.77,7.91
2017,DeAngelo Yancey,Purdue,WR,73.63,220.0,28.527808129333344,4.53,21.0,35.5,121.0,4.27,6.84
2017,Joseph Yearby,Miami (FL),RB,68.75,185.0,27.515768595041322,4.67,13.0,31.0,107.0,4.35,7.35
2017,Ishmael Zamora,Baylor,WR,75.5,224.0,27.62545502390246,4.53,13.0,34.0,120.0,4.31,7.16
2017,Fred Zerblis,Colorado State,OG,73.75,302.0,39.033565067509336,5.56,14.0,22.5,77.0,5.06,8.12
2018,Josh Adams,Notre Dame,RB,73.63,213.0,27.62010514340001,4.51,18.0,34.0,122.0,,6.78
2018,Matthew Adams,Houston,ILB,72.0,229.0,31.05459104938272,4.63,30.0,33.5,122.0,4.46,7.05
2018,Tony Adams,North Carolina State,OG,73.38,302.0,39.428191128799995,5.47,21.0,25.5,100.0,4.89,8.13
2018,Olasunkanmi Adeniyi,Toledo,DE,73.13,248.0,32.599869308076826,4.83,26.0,31.5,,4.28,7.21
2018,Jordan Akins,Central Florida,TE,75.0,249.0,31.119466666666668,,24.0,35.0,122.0,4.38,7.29
2018,Deontez Alexander,Franklin,WR,73.25,196.0,25.680066162680983,4.35,15.0,37.5,130.0,4.08,6.91
2018,Donnie Alexander,Louisiana State,OLB,72.5,213.0,28.487800237812127,4.75,,30.0,105.0,4.48,7.15
2018,Jaire Alexander,Louisville,CB,70.25,192.0,27.350413495269816,4.38,14.0,35.0,127.0,3.98,6.71
2018,Austin Allen,Arkansas,QB,72.38,210.0,28.17977117331001,4.81,,29.5,112.0,4.48,7.18
2018,Brian Allen,Michigan State,C,73.13,298.0,39.172423604060064,5.34,27.0,26.5,99.0,4.71,7.81
2018,Dejon Allen,Hawaii,OG,74.0,295.0,37.87162162162162,4.97,29.0,30.5,109.0,4.82,7.63
2018,Josh Allen,Wyoming,QB,76.88,237.0,28.188821640222585,4.75,,33.5,119.0,4.4,6.9
2018,Kyle Allen,Houston,QB,75.25,210.0,26.071235416827626,4.71,,28.5,113.0,4.26,
2018,Marcus Allen,Penn State,FS,74.13,202.0,25.841558017060134,4.63,15.0,37.0,127.0,4.32,7.13
2018,Johnathan Alston,North Carolina State,FS,73.13,205.0,26.94747261353125,4.57,14.0,28.5,115.0,4.23,7.03
2018,Abdullah Anderson,Bucknell (PA),DT,75.25,303.0,37.617068244279864,5.12,32.0,30.0,106.0,4.68,7.38
2018,Kiante Anderson,East Carolina (NC),DE,75.13,260.0,32.381867791023886,4.85,20.0,29.5,110.0,4.53,7.65
2018,Matt Anderson,California,K,71.63,203.0,27.813872571655622,,,,,,
2018,Mark Andrews,Oklahoma,TE,77.13,256.0,30.251619383971214,4.67,17.0,31.0,113.0,4.38,7.34
2018,Nate Andrews,Florida State,SS,70.75,204.0,28.650526289502928,4.72,,30.5,104.0,4.46,7.31
2018,Troy Apke,Penn State,SS,73.25,198.0,25.94210765413691,4.34,16.0,41.0,131.0,4.03,6.56
2018,Cornell Armstrong,Southern Mississippi,CB,71.13,193.0,26.816803926903987,4.45,18.0,37.5,125.0,4.28,7.0
2018,Dorance Armstrong,Kansas,DE,75.63,257.0,31.58640848928589,4.87,20.0,30.0,118.0,4.23,7.12
2018,Brandon Arnold,Oregon State,SS,71.0,201.0,28.03074786748661,4.62,15.0,36.0,123.0,4.26,7.0
2018,Ade Aruna,Tulane (LA),DE,76.63,262.0,31.365987513038018,4.6,18.0,38.5,128.0,4.48,7.53
2018,Marcell Ateman,Oklahoma State,WR,76.5,216.0,25.946943483275664,4.62,13.0,34.0,121.0,4.25,7.07
2018,John Atkins,Georgia,DT,74.88,321.0,40.24655260382425,5.38,23.0,24.0,89.0,4.75,7.95
2018,Lance Austin,Georgia Tech,CB,67.88,198.0,30.20903469639827,4.56,16.0,32.5,104.0,4.45,7.01
2018,Anthony Averett,Alabama,CB,71.13,185.0,25.705226562058225,4.36,13.0,31.5,119.0,4.4,6.93
2018,Corey Avery,Sam Houston State (TX),RB,69.63,191.0,27.694651334976335,4.68,8.0,37.0,115.0,4.5,7.4
2018,Genard Avery,Memphis,ILB,72.5,248.0,33.16889417360285,4.59,26.0,36.0,124.0,4.36,6.9
2018,Michael Badgley,Miami (FL),K,69.75,183.0,26.443442401819095,4.94,,,111.0,,
2018,Jerome Baker,Ohio State,OLB,73.13,229.0,30.1022986756032,4.53,22.0,36.5,126.0,4.15,6.93
2018,Kalen Ballage,Arizona State,RB,73.5,228.0,29.669859780646956,4.46,15.0,33.5,122.0,4.35,6.91
2018,Saquon Barkley,Penn State,RB,72.0,233.0,31.59702932098765,4.4,29.0,41.0,,4.24,
2018,Austin Barnes,East Carolina (NC),P,71.25,216.0,29.911578947368422,,,,,,
2018,J.T. Barrett,Ohio State,QB,73.25,224.0,29.348647043063984,4.7,,30.0,108.0,4.44,7.38
2018,Jessie Bates,Wake Forest,FS,73.13,195.0,25.632961754334605,4.5,,35.5,117.0,4.26,6.78
2018,Cameron Batson,Texas Tech,WR,68.25,175.0,26.411195641964873,4.35,14.0,39.0,124.0,4.0,6.69
2018,Marcus Baugh,Ohio State,TE,75.5,247.0,30.461997280821013,4.81,,33.0,117.0,4.51,7.28
2018,Nick Bawden,San Diego State,FB,73.88,245.0,31.55496013524031,4.72,,,109.0,4.37,7.16
2018,Nathan Bazata,Iowa,DT,73.38,290.0,37.8615080375894,5.31,24.0,32.5,100.0,4.63,7.77
2018,Davin Bellamy,Georgia,OLB,75.75,255.0,31.241381563898965,,15.0,26.0,101.0,4.58,7.58
2018,Kurt Benkert,Virginia,QB,74.63,218.0,27.51597684940647,4.95,16.0,31.0,112.0,4.33,7.15
2018,Parris Bennett,Syracuse,ILB,72.0,233.0,31.59702932098765,4.81,11.0,31.0,120.0,4.46,7.06
2018,JaWhaun Bentley,Purdue,ILB,73.63,246.0,31.899276362800016,4.75,31.0,29.5,111.0,4.4,7.12
2018,Al-Rasheed Benton,West Virginia,ILB,72.63,242.0,32.250659696280856,5.0,,28.5,108.0,4.56,7.45
2018,Braxton Berrios,Miami (FL),WR,68.63,184.0,27.462821254574425,4.44,11.0,36.0,110.0,4.18,6.72
2018,Keishawn Bierria,Washington,ILB,72.38,230.0,30.86355890410143,4.79,21.0,30.5,117.0,4.25,7.26
2018,Saeed Blacknall,Penn State,WR,74.0,208.0,26.702702702702705,4.37,24.0,32.5,127.0,4.19,6.77
2018,Travon Blanchard,Texas A&M-Commerce,SS,73.88,208.0,26.789517176040757,4.65,15.0,33.0,116.0,4.77,7.34
2018,Quin Blanding,Virginia,FS,74.0,215.0,27.60135135135135,4.63,,31.5,122.0,,
2018,Jeb Blazevich,Georgia,TE,76.38,250.0,30.12562221622967,,21.0,33.0,113.0,5.4,7.64
2018,Alec Bloom,Connecticut,TE,78.13,251.0,28.906359387597945,4.92,13.0,29.5,114.0,4.6,7.27
2018,Reggie Bonnafon,Louisville,RB,72.88,212.0,28.059146593470945,4.53,20.0,38.0,127.0,4.25,6.97
2018,Kyle Bosch,West Virginia,OG,76.25,296.0,35.79046492878258,5.63,23.0,25.0,92.0,4.85,7.88
2018,Bradley Bozeman,Alabama,C,76.88,296.0,35.20629200635394,5.46,27.0,24.0,97.0,5.17,8.25
2018,Hunter Bradley,Mississippi State,LS,74.63,241.0,30.419038627096143,4.78,17.0,29.0,104.0,4.44,7.43
2018,David Bright,Stanford,OT,77.13,307.0,36.278309183121735,,,,,,
2018,Jeremiah Briscoe,Sam Houston State (TX),QB,75.0,220.0,27.49511111111111,,,,,,
2018,Andrew Brown,Virginia,DE,75.38,296.0,36.6213854051298,5.03,31.0,28.0,101.0,4.48,7.51
2018,Drew Brown,Nebraska,K,70.5,208.0,29.419848096172228,,,,,,
2018,Evan Brown,Southern Methodist (TX),C,74.5,302.0,38.251610287824874,5.03,36.0,36.0,113.0,4.46,7.87
2018,Orlando Brown,Oklahoma,OT,79.88,345.0,38.01003834244106,5.85,14.0,19.5,82.0,5.38,7.87
2018,Tony Brown,Alabama,CB,71.88,198.0,26.940421013319362,4.35,14.0,31.5,126.0,4.11,6.78
2018,Max Browne,Pittsburgh,QB,77.13,227.0,26.82467812563073,5.1,23.0,30.0,113.0,4.57,7.5
2018,Taven Bryan,Florida,DT,77.0,291.0,34.50379490639231,4.98,30.0,35.0,119.0,4.48,7.12
2018,Oren Burks,Vanderbilt,OLB,75.13,233.0,29.01913536657141,4.59,18.0,39.5,131.0,4.15,6.82
2018,Deontay Burnett,Southern California,WR,71.63,186.0,25.484632011467713,,,,,,
2018,Ryan Burns,Stanford,QB,76.88,245.0,29.140343045799717,4.81,16.0,36.0,117.0,4.31,7.27
2018,Jason Cabinda,Penn State,ILB,73.0,239.0,31.528804653781194,,19.0,33.5,129.0,4.22,7.0
2018,Deon Cain,Clemson,WR,73.88,202.0,26.016742642116505,4.43,11.0,33.5,115.0,4.37,6.71
2018,DJ Calhoun,Arizona State,ILB,71.13,242.0,33.62521528658427,4.88,20.0,27.5,111.0,4.66,7.63
2018,Antonio Callaway,Florida,WR,70.63,200.0,28.184277627242246,4.41,7.0,34.0,121.0,4.33,7.0
2018,Christian Campbell,Penn State,CB,72.75,195.0,25.901441881886136,4.55,14.0,41.0,135.0,4.18,6.77
2018,Jake Campos,Iowa State,OT,79.25,304.0,34.02752540079013,5.31,22.0,25.0,104.0,4.81,8.0
2018,Trenton Cannon,Virginia State,RB,70.25,185.0,26.35326300325477,4.4,17.0,38.5,129.0,4.04,7.02
2018,Dylan Cantrell,Texas Tech,WR,74.88,226.0,28.335579091789032,4.59,18.0,38.5,130.0,4.03,6.56
2018,Alex Cappa,Humboldt State (CA),OT,77.75,305.0,35.46944303718944,5.39,24.0,26.5,97.0,4.84,8.04
2018,Tanner Carew,Oregon,LS,73.25,243.0,31.838041211895305,5.0,18.0,30.0,111.0,4.28,7.26
2018,Daniel Carlson,Auburn,K,77.25,213.0,25.092154460049642,,,,,,
2018,Luke Carrezola,Connecticut,DE,73.88,257.0,33.10050920308882,4.93,19.0,34.0,115.0,4.52,7.4
2018,Darren Carrington,Utah,WR,74.25,199.0,25.37555124760512,4.78,9.0,36.0,120.0,4.51,6.96
2018,Jermaine Carter,Maryland,ILB,72.63,222.0,29.58531591972872,4.68,,34.5,112.0,4.28,7.19
2018,Lorenzo Carter,Georgia,OLB,76.88,250.0,29.735043924285428,4.5,,36.0,130.0,,
2018,Martez Carter,Grambling State (LA),RB,67.0,210.0,32.88705725105814,4.56,14.0,36.0,118.0,4.5,7.52
2018,Reggie Carter,Georgia,ILB,72.75,227.0,30.151934908657193,4.75,,30.0,107.0,4.55,7.21
2018,Ryan Carter,Clemson,CB,69.38,184.0,26.872282534404093,4.52,16.0,32.5,119.0,4.37,7.0
2018,Andre Chachere,San Jose State,CB,71.75,200.0,27.311245735652978,4.49,13.0,38.0,123.0,4.07,6.78
2018,Sean Chandler,Temple,FS,70.5,190.0,26.873899703234244,4.65,16.0,34.5,119.0,4.62,7.19
2018,D.J. Chark,Louisiana State,WR,74.88,199.0,24.95035504100008,4.34,16.0,40.0,129.0,,
2018,Patrick Choudja,Nevada,DE,75.0,255.0,31.869333333333337,4.89,24.0,37.5,118.0,4.68,7.56
2018,Geron Christian,Louisville,OT,77.13,298.0,35.214775689153996,5.33,19.0,,,,
2018,Bradley Chubb,North Carolina State,DE,76.38,269.0,32.415169504663126,4.65,24.0,36.0,121.0,4.41,7.37
2018,Nick Chubb,Georgia,RB,70.88,227.0,31.763895930679908,4.52,29.0,38.5,128.0,4.25,7.09
2018,Jack Cichy,Wisconsin,ILB,74.13,238.0,30.446984198318376,,18.0,33.5,124.0,4.28,7.06
2018,Will Clapp,Louisiana State,C,76.5,311.0,37.35879362638302,5.39,25.0,29.0,97.0,4.92,8.04
2018,James Clark,Virginia Tech,WR,69.0,180.0,26.578449905482042,4.49,6.0,36.5,123.0,4.31,7.32
